GG	90	1000	20306.5	65
RNG	90	1000	27141.0	65
GG	91	1000	21194.0	65
RNG	91	1000	25337.0	65
GG	92	1000	20723.0	65
RNG	92	1000	25595.5	65
GG	93	1000	26714.5	65
RNG	93	1000	34227.0	65
GG	94	1000	23877.5	65
RNG	94	1000	26945.5	65
GG	95	1000	20257.5	65
RNG	95	1000	22243.0	65
GG	96	1000	20210.0	65
RNG	96	1000	23270.5	65
GG	97	1000	19997.0	65
RNG	97	1000	27605.5	65
GG	98	1000	21042.5	65
RNG	98	1000	27126.0	65
GG	99	1000	19701.5	65
RNG	99	1000	83.5	65
GG	100	1000	20095.5	65
RNG	100	1000	23107.5	65
GG	1	1000	30026.5	70
RNG	1	1000	34438.0	70
GG	2	1000	23078.0	70
RNG	2	1000	28601.0	70
GG	3	1000	26355.0	70
RNG	3	1000	34047.0	70
GG	4	1000	22720.5	70
RNG	4	1000	28109.5	70
GG	5	1000	25616.0	70
RNG	5	1000	0.0	70
GG	6	1000	24221.0	70
RNG	6	1000	26575.0	70
GG	7	1000	23652.0	70
RNG	7	1000	29653.0	70
GG	8	1000	22243.0	70
RNG	8	1000	24295.5	70
GG	9	1000	21931.5	70
RNG	9	1000	23718.5	70
GG	10	1000	23467.5	70
RNG	10	1000	28902.0	70
GG	11	1000	25018.0	70
RNG	11	1000	30599.0	70
GG	12	1000	23597.5	70
RNG	12	1000	28725.0	70
GG	13	1000	27601.5	70
RNG	13	1000	31490.0	70
GG	14	1000	21542.0	70
RNG	14	1000	23814.0	70
GG	15	1000	20826.5	70
RNG	15	1000	26992.0	70
GG	16	1000	30762.5	70
RNG	16	1000	36016.5	70
GG	17	1000	22163.0	70
RNG	17	1000	29283.0	70
GG	18	1000	22949.5	70
RNG	18	1000	26489.0	70
GG	19	1000	21510.0	70
RNG	19	1000	23474.0	70
GG	20	1000	25515.0	70
RNG	20	1000	30163.5	70
GG	21	1000	276.5	70
RNG	21	1000	35430.0	70
GG	22	1000	22235.0	70
RNG	22	1000	25599.0	70
